,node_ID,highway,osmid,y,x,geometry
1742,1273695765,,1273695765,0.3349603,32.6132998,POINT (32.6132998 0.3349603)
1743,6240996896,,6240996896,0.3451546,32.5919535,POINT (32.5919535 0.3451546)
1744,475041314,,475041314,0.2975164,32.5952004,POINT (32.5952004 0.2975164)
1745,1273695779,,1273695779,0.3230466,32.6178446,POINT (32.6178446 0.3230466)
1746,1273695780,,1273695780,0.3230544,32.6185847,POINT (32.6185847 0.3230544)
1747,6241848867,,6241848867,0.296773,32.5437436,POINT (32.5437436 0.296773)
1748,5472423470,,5472423470,0.2557358,32.6065847,POINT (32.6065847 0.2557358)
1749,6240996916,,6240996916,0.3455496,32.5921923,POINT (32.5921923 0.3455496)
1750,608603700,,608603700,0.3181834,32.6370886,POINT (32.6370886 0.3181834)
1751,1273695800,,1273695800,0.3116047,32.6299076,POINT (32.6299076 0.3116047)
1752,5472423481,,5472423481,0.2553389,32.6067101,POINT (32.6067101 0.2553389)
1753,6240996924,,6240996924,0.3439067,32.5915193,POINT (32.5915193 0.3439067)
1754,5600316989,,5600316989,0.3271835,32.6368537,POINT (32.6368537 0.3271835)
1755,6240996929,,6240996929,0.3455562,32.594176,POINT (32.594176 0.3455562)
1756,5600316993,,5600316993,0.3269515,32.6373044,POINT (32.6373044 0.3269515)
1757,1273695811,,1273695811,0.3121248,32.6310819,POINT (32.6310819 0.3121248)
1758,6240996937,,6240996937,0.3458983,32.5934851,POINT (32.5934851 0.3458983)
1759,6240996938,,6240996938,0.3468678,32.5923202,POINT (32.5923202 0.3468678)
1760,6240996939,,6240996939,0.3465299,32.5919442,POINT (32.5919442 0.3465299)
1761,1735528009,,1735528009,0.2854657,32.5828522,POINT (32.5828522 0.2854657)
1762,6224252493,,6224252493,0.3034985,32.5367832,POINT (32.5367832 0.3034985)
1763,5509156431,,5509156431,0.2587833,32.6336559,POINT (32.6336559 0.2587833)
1764,6224252498,,6224252498,0.3030055,32.5367538,POINT (32.5367538 0.3030055)
1765,6240996947,,6240996947,0.3473426,32.5916035,POINT (32.5916035 0.3473426)
1766,1735528019,,1735528019,0.2849232,32.5830835,POINT (32.5830835 0.2849232)
1767,6224252500,,6224252500,0.3032545,32.5365821,POINT (32.5365821 0.3032545)
1768,6230019671,,6230019671,0.2935886,32.6229801,POINT (32.6229801 0.2935886)
1769,6227398232,,6227398232,0.333048,32.545094,POINT (32.545094 0.333048)
1770,6230019675,,6230019675,0.2929308,32.6225066,POINT (32.6225066 0.2929308)
1771,6240996961,,6240996961,0.3464262,32.5927227,POINT (32.5927227 0.3464262)
1772,6227398242,,6227398242,0.3306689,32.5435826,POINT (32.5435826 0.3306689)
1773,6227398243,,6227398243,0.3398956,32.5423059,POINT (32.5423059 0.3398956)
1774,6227398244,,6227398244,0.3397125,32.5477655,POINT (32.5477655 0.3397125)
1775,6240996965,,6240996965,0.3459546,32.5926536,POINT (32.5926536 0.3459546)
1776,292851302,,292851302,0.2868392,32.6074547,POINT (32.6074547 0.2868392)
1777,6240996975,,6240996975,0.3494159,32.5908975,POINT (32.5908975 0.3494159)
1778,5613817456,,5613817456,0.3245616,32.6476952,POINT (32.6476952 0.3245616)
1779,6226644591,,6226644591,0.3683613,32.6202831,POINT (32.6202831 0.3683613)
1780,5613817459,,5613817459,0.3237778,32.6479796,POINT (32.6479796 0.3237778)
1781,6227398260,,6227398260,0.3394034,32.5465404,POINT (32.5465404 0.3394034)
1782,6227398262,,6227398262,0.3335442,32.545888,POINT (32.545888 0.3335442)
1783,6240996983,,6240996983,0.3498558,32.590237,POINT (32.590237 0.3498558)
1784,5613817463,,5613817463,0.3236953,32.64875,POINT (32.64875 0.3236953)
1785,6227594871,,6227594871,0.2773514,32.5605409,POINT (32.5605409 0.2773514)
1786,3892383352,,3892383352,0.3951379,32.5731302,POINT (32.5731302 0.3951379)
1787,3892383353,,3892383353,0.395506,32.5722581,POINT (32.5722581 0.395506)
1788,6219075199,,6219075199,0.2754712,32.5869596,POINT (32.5869596 0.2754712)
1789,6230806149,,6230806149,0.3322038,32.5527913,POINT (32.5527913 0.3322038)
1790,6230806151,,6230806151,0.3328449,32.5528377,POINT (32.5528377 0.3328449)
1791,6230806152,,6230806152,0.331721,32.554518,POINT (32.554518 0.331721)
1792,6228789670,,6228789670,0.2903608,32.6186806,POINT (32.6186806 0.2903608)
1793,6230806158,,6230806158,0.3326579,32.5547648,POINT (32.5547648 0.3326579)
1794,6230806159,,6230806159,0.3303823,32.5519263,POINT (32.5519263 0.3303823)
1795,6230806166,,6230806166,0.3306729,32.5523776,POINT (32.5523776 0.3306729)
1796,6230806170,,6230806170,0.3314883,32.5526447,POINT (32.5526447 0.3314883)
1797,1273695906,,1273695906,0.3091942,32.6589565,POINT (32.6589565 0.3091942)
1798,6230806183,,6230806183,0.3308645,32.5545397,POINT (32.5545397 0.3308645)
1799,6230806184,,6230806184,0.3320563,32.551927,POINT (32.551927 0.3320563)
1800,3983347367,,3983347367,0.2827127,32.5840023,POINT (32.5840023 0.2827127)
1801,3983347369,,3983347369,0.2838617,32.5857577,POINT (32.5857577 0.2838617)
1802,4933488302,,4933488302,0.2864687,32.5712269,POINT (32.5712269 0.2864687)
1803,5545758390,,5545758390,0.321087,32.6508565,POINT (32.6508565 0.321087)
1804,5207985847,,5207985847,0.2975951,32.6392744,POINT (32.6392744 0.2975951)
1805,5573611190,,5573611190,0.2915266,32.567966,POINT (32.567966 0.2915266)
1806,3841724087,,3841724087,0.2695451,32.6012193,POINT (32.6012193 0.2695451)
1807,3841724091,,3841724091,0.2690542,32.6006197,POINT (32.6006197 0.2690542)
1808,3841724093,,3841724093,0.2687919,32.6013717,POINT (32.6013717 0.2687919)
1809,1273695935,,1273695935,0.3137527,32.6497844,POINT (32.6497844 0.3137527)
1810,3841724095,,3841724095,0.2692258,32.6014821,POINT (32.6014821 0.2692258)
1811,5207985861,,5207985861,0.2977614,32.6393938,POINT (32.6393938 0.2977614)
1812,1273695947,,1273695947,0.3271964,32.6374167,POINT (32.6374167 0.3271964)
1813,4108357323,,4108357323,0.3664999,32.595946,POINT (32.595946 0.3664999)
1814,4108357324,,4108357324,0.3662852,32.5947794,POINT (32.5947794 0.3662852)
1815,6192467663,,6192467663,0.3845135,32.6050305,POINT (32.6050305 0.3845135)
1816,6192467664,,6192467664,0.3838011,32.6052144,POINT (32.6052144 0.3838011)
1817,6192467665,,6192467665,0.3841697,32.6044943,POINT (32.6044943 0.3841697)
1818,6192467666,,6192467666,0.3833304,32.6047423,POINT (32.6047423 0.3833304)
1819,6192467667,,6192467667,0.3838561,32.6058809,POINT (32.6058809 0.3838561)
1820,6192467669,,6192467669,0.3844683,32.6084411,POINT (32.6084411 0.3844683)
1821,6192467670,,6192467670,0.3875414,32.6090124,POINT (32.6090124 0.3875414)
1822,6192467674,,6192467674,0.3855937,32.6104341,POINT (32.6104341 0.3855937)
1823,6224383710,,6224383710,0.3010569,32.537286,POINT (32.537286 0.3010569)
1824,6224383717,,6224383717,0.3021642,32.5377421,POINT (32.5377421 0.3021642)
1825,1273695987,,1273695987,0.3275214,32.6404627,POINT (32.6404627 0.3275214)
1826,3009842933,,3009842933,0.3554491,32.5812596,POINT (32.5812596 0.3554491)
1827,1735331573,,1735331573,0.2878162,32.5778582,POINT (32.5778582 0.2878162)
1828,3009842935,,3009842935,0.3559244,32.5815334,POINT (32.5815334 0.3559244)
1829,1273695991,,1273695991,0.3332523,32.6390631,POINT (32.6390631 0.3332523)
1830,1273695993,,1273695993,0.3328989,32.6383615,POINT (32.6383615 0.3328989)
1831,1735331577,,1735331577,0.2883394,32.5781757,POINT (32.5781757 0.2883394)
1832,6188961532,,6188961532,0.3719097,32.5687075,POINT (32.5687075 0.3719097)
1833,1273695997,,1273695997,0.3338162,32.638558,POINT (32.638558 0.3338162)
1834,1273695999,,1273695999,0.3332085,32.638003,POINT (32.638003 0.3332085)
1835,608603904,,608603904,0.3177487,32.6388248,POINT (32.6388248 0.3177487)
1836,2411925252,,2411925252,0.3216573,32.6386636,POINT (32.6386636 0.3216573)
1837,2411925253,,2411925253,0.3217615,32.6392988,POINT (32.6392988 0.3217615)
1838,475041541,,475041541,0.296082,32.5955305,POINT (32.5955305 0.296082)
1839,2411925255,,2411925255,0.3217991,32.639933,POINT (32.639933 0.3217991)
1840,3841822478,,3841822478,0.2494213,32.6146734,POINT (32.6146734 0.2494213)
1841,6229298959,,6229298959,0.3614179,32.610259,POINT (32.610259 0.3614179)
1842,475041554,,475041554,0.295447,32.5958002,POINT (32.5958002 0.295447)
1843,6229298972,,6229298972,0.359299,32.6100614,POINT (32.6100614 0.359299)
1844,6229298973,,6229298973,0.3606086,32.6101658,POINT (32.6101658 0.3606086)
1845,1586564897,,1586564897,0.3084391,32.6094979,POINT (32.6094979 0.3084391)
1846,3841822499,,3841822499,0.2466726,32.6157814,POINT (32.6157814 0.2466726)
1847,2411925284,,2411925284,0.3229198,32.638649,POINT (32.638649 0.3229198)
1848,1735397156,,1735397156,0.2795797,32.5812455,POINT (32.5812455 0.2795797)
1849,6229298982,,6229298982,0.3596332,32.6097685,POINT (32.6097685 0.3596332)
1850,6229298983,,6229298983,0.3615201,32.6108997,POINT (32.6108997 0.3615201)
1851,2411925290,,2411925290,0.3231158,32.6366664,POINT (32.6366664 0.3231158)
1852,6230478634,,6230478634,0.3559248,32.5880154,POINT (32.5880154 0.3559248)
1853,2411925300,,2411925300,0.3233784,32.6395726,POINT (32.6395726 0.3233784)
1854,6230478648,,6230478648,0.356932,32.5882146,POINT (32.5882146 0.356932)
1855,4108390200,,4108390200,0.3821154,32.5959876,POINT (32.5959876 0.3821154)
1856,6230478650,,6230478650,0.3565546,32.5882627,POINT (32.5882627 0.3565546)
1857,6230478651,,6230478651,0.3570265,32.5886853,POINT (32.5886853 0.3570265)
1858,2411925310,,2411925310,0.3236811,32.6386866,POINT (32.6386866 0.3236811)
1859,5573611331,,5573611331,0.292912,32.5659576,POINT (32.5659576 0.292912)
1860,6230478660,,6230478660,0.354506,32.5885683,POINT (32.5885683 0.354506)
1861,6230478666,,6230478666,0.3593104,32.5892573,POINT (32.5892573 0.3593104)
1862,2435321674,,2435321674,0.3770823,32.6074393,POINT (32.6074393 0.3770823)
1863,2411925328,,2411925328,0.3247676,32.6384157,POINT (32.6384157 0.3247676)
1864,6230478674,,6230478674,0.3597915,32.5885988,POINT (32.5885988 0.3597915)
1865,2411925331,,2411925331,0.3248502,32.6369784,POINT (32.6369784 0.3248502)
1866,5573611348,,5573611348,0.2924638,32.5689507,POINT (32.5689507 0.2924638)
1867,6230478676,,6230478676,0.3590985,32.5858764,POINT (32.5858764 0.3590985)
1868,6135353173,,6135353173,0.2914838,32.5797012,POINT (32.5797012 0.2914838)
1869,6230478679,,6230478679,0.3596671,32.5863187,POINT (32.5863187 0.3596671)
1870,6230478680,,6230478680,0.3581651,32.5859072,POINT (32.5859072 0.3581651)
1871,2411925337,,2411925337,0.3249713,32.638408,POINT (32.638408 0.3249713)
1872,6135353178,,6135353178,0.2885334,32.5739747,POINT (32.5739747 0.2885334)
1873,4323512154,,4323512154,0.3062797,32.5447426,POINT (32.5447426 0.3062797)
1874,6230478684,,6230478684,0.3576709,32.5861406,POINT (32.5861406 0.3576709)
1875,4323512155,,4323512155,0.3061464,32.5449525,POINT (32.5449525 0.3061464)
1876,5573611360,,5573611360,0.2922117,32.570842,POINT (32.570842 0.2922117)
1877,5573611361,,5573611361,0.2914138,32.5699921,POINT (32.5699921 0.2914138)
1878,6135353184,,6135353184,0.2886554,32.57512,POINT (32.57512 0.2886554)
1879,2411925348,,2411925348,0.3251599,32.6391681,POINT (32.6391681 0.3251599)
1880,2411925349,,2411925349,0.3253415,32.6370394,POINT (32.6370394 0.3253415)
1881,5573611367,,5573611367,0.291799,32.5706665,POINT (32.5706665 0.291799)
1882,5489758062,,5489758062,0.3106112,32.5371251,POINT (32.5371251 0.3106112)
1883,2411925361,,2411925361,0.3255835,32.6388893,POINT (32.6388893 0.3255835)
1884,6227201923,,6227201923,0.3114646,32.5292442,POINT (32.5292442 0.3114646)
1885,5573611399,,5573611399,0.2904969,32.5684078,POINT (32.5684078 0.2904969)
1886,6227201929,,6227201929,0.3119856,32.5286136,POINT (32.5286136 0.3119856)
1887,6227201930,,6227201930,0.3160726,32.5275283,POINT (32.5275283 0.3160726)
1888,6227201932,,6227201932,0.3169135,32.5276302,POINT (32.5276302 0.3169135)
1889,6227201935,,6227201935,0.3174569,32.525938,POINT (32.525938 0.3174569)
1890,6227201936,,6227201936,0.3124329,32.5217454,POINT (32.5217454 0.3124329)
1891,3892187026,,3892187026,0.3985114,32.5731909,POINT (32.5731909 0.3985114)
1892,6227201941,,6227201941,0.3163569,32.5236793,POINT (32.5236793 0.3163569)
1893,5573611414,,5573611414,0.2911416,32.5674706,POINT (32.5674706 0.2911416)
1894,5489758105,,5489758105,0.3141791,32.5319766,POINT (32.5319766 0.3141791)
1895,5489758106,,5489758106,0.3136049,32.5331604,POINT (32.5331604 0.3136049)
1896,5489758107,,5489758107,0.3140779,32.5314103,POINT (32.5314103 0.3140779)
1897,5489758108,,5489758108,0.3139217,32.5318083,POINT (32.5318083 0.3139217)
1898,3892187034,,3892187034,0.3981747,32.5721662,POINT (32.5721662 0.3981747)
1899,3892187035,,3892187035,0.3987199,32.5730393,POINT (32.5730393 0.3987199)
1900,3892187043,,3892187043,0.3983216,32.5721488,POINT (32.5721488 0.3983216)
1901,6227201962,,6227201962,0.3135621,32.5274116,POINT (32.5274116 0.3135621)
1902,6229561264,,6229561264,0.3676385,32.6151668,POINT (32.6151668 0.3676385)
1903,608604081,,608604081,0.3167804,32.639877,POINT (32.639877 0.3167804)
1904,6227201971,,6227201971,0.3166466,32.521846,POINT (32.521846 0.3166466)
1905,6227201972,,6227201972,0.3169281,32.5223078,POINT (32.5223078 0.3169281)
1906,475041730,,475041730,0.2946765,32.5958897,POINT (32.5958897 0.2946765)
1907,5364191175,,5364191175,0.3253435,32.6431462,POINT (32.6431462 0.3253435)
1908,6227201991,,6227201991,0.3138835,32.5217882,POINT (32.5217882 0.3138835)
1909,5364191179,,5364191179,0.3253895,32.6426023,POINT (32.6426023 0.3253895)
1910,5364191180,,5364191180,0.3252027,32.6425427,POINT (32.6425427 0.3252027)
1911,2097614797,,2097614797,0.3164524,32.5935119,POINT (32.5935119 0.3164524)
1912,2097614798,,2097614798,0.3152002,32.5944829,POINT (32.5944829 0.3152002)
1913,5364191183,,5364191183,0.3248097,32.6423563,POINT (32.6423563 0.3248097)
1914,6227595214,,6227595214,0.3742376,32.6195918,POINT (32.6195918 0.3742376)
1915,5364191185,,5364191185,0.3244959,32.642127,POINT (32.642127 0.3244959)
1916,2526089169,,2526089169,0.2938132,32.609865,POINT (32.609865 0.2938132)
1917,6227595213,,6227595213,0.3736505,32.6195857,POINT (32.6195857 0.3736505)
1918,6227595220,,6227595220,0.3742827,32.6193202,POINT (32.6193202 0.3742827)
1919,6227595215,,6227595215,0.3739476,32.6188058,POINT (32.6188058 0.3739476)
1920,6227595221,,6227595221,0.3744424,32.6186831,POINT (32.6186831 0.3744424)
1921,6227202000,,6227202000,0.3133087,32.5202014,POINT (32.5202014 0.3133087)
1922,6227202005,,6227202005,0.313835,32.5213028,POINT (32.5213028 0.313835)
1923,6227595226,,6227595226,0.3760886,32.6200671,POINT (32.6200671 0.3760886)
1924,6227595230,,6227595230,0.375638,32.6183586,POINT (32.6183586 0.375638)
1925,6227202014,,6227202014,0.3147692,32.5210928,POINT (32.5210928 0.3147692)
1926,3818033120,,3818033120,0.322203,32.5601881,POINT (32.5601881 0.322203)
1927,6227202018,,6227202018,0.3153833,32.5216167,POINT (32.5216167 0.3153833)
1928,6225498092,,6225498092,0.258257,32.6056931,POINT (32.6056931 0.258257)
1929,6227595247,,6227595247,0.3743439,32.6164207,POINT (32.6164207 0.3743439)
1930,5349052402,,5349052402,0.3208596,32.5797247,POINT (32.5797247 0.3208596)
1931,6227595257,,6227595257,0.3748618,32.6156042,POINT (32.6156042 0.3748618)
1932,6227595258,,6227595258,0.374947,32.617721,POINT (32.617721 0.374947)
1933,6233165822,,6233165822,0.3207449,32.5546139,POINT (32.5546139 0.3207449)
1934,5573611528,,5573611528,0.2913802,32.5655952,POINT (32.5655952 0.2913802)
1935,5573611531,,5573611531,0.2911307,32.5650994,POINT (32.5650994 0.2911307)
1936,5507780622,,5507780622,0.2773454,32.624124,POINT (32.624124 0.2773454)
1937,1727664143,,1727664143,0.3255841,32.6065023,POINT (32.6065023 0.3255841)
1938,1691717649,,1691717649,0.3415358,32.6338716,POINT (32.6338716 0.3415358)
1939,5573611537,,5573611537,0.2913253,32.5644572,POINT (32.5644572 0.2913253)
1940,1691717651,,1691717651,0.3418706,32.6347129,POINT (32.6347129 0.3418706)
1941,6233165842,,6233165842,0.3237731,32.5524352,POINT (32.5524352 0.3237731)
1942,5573611541,,5573611541,0.29001,32.563504,POINT (32.563504 0.29001)
1943,6233165846,,6233165846,0.3262937,32.5503036,POINT (32.5503036 0.3262937)
1944,292851733,,292851733,0.2858786,32.5970172,POINT (32.5970172 0.2858786)
1945,6233165847,,6233165847,0.3250252,32.5515672,POINT (32.5515672 0.3250252)
1946,6235983897,,6235983897,0.3505257,32.5959118,POINT (32.5959118 0.3505257)
1947,1691717657,,1691717657,0.3422822,32.6358109,POINT (32.6358109 0.3422822)
1948,6233165850,,6233165850,0.3253998,32.5512511,POINT (32.5512511 0.3253998)
1949,6183030810,,6183030810,0.3796874,32.5730534,POINT (32.5730534 0.3796874)
1950,5507780634,,5507780634,0.2779804,32.6259291,POINT (32.6259291 0.2779804)
1951,292851742,,292851742,0.2842558,32.5973762,POINT (32.5973762 0.2842558)
1952,1691717668,,1691717668,0.3284912,32.6121231,POINT (32.6121231 0.3284912)
1953,5507780645,,5507780645,0.2770926,32.6244459,POINT (32.6244459 0.2770926)
1954,6229725223,,6229725223,0.3358408,32.5591113,POINT (32.5591113 0.3358408)
1955,5507780647,,5507780647,0.277739,32.6249233,POINT (32.6249233 0.277739)
1956,3844706347,,3844706347,0.3834866,32.5934898,POINT (32.5934898 0.3834866)
1957,3844706355,,3844706355,0.3846406,32.5937614,POINT (32.5937614 0.3846406)
1958,1691717684,,1691717684,0.3185568,32.5955656,POINT (32.5955656 0.3185568)
1959,6229725236,,6229725236,0.335409,32.5574443,POINT (32.5574443 0.335409)
1960,5507780662,,5507780662,0.2789728,32.6256931,POINT (32.6256931 0.2789728)
1961,6229725239,,6229725239,0.3368741,32.5584058,POINT (32.5584058 0.3368741)
1962,1691717690,,1691717690,0.3336978,32.6179148,POINT (32.6179148 0.3336978)
1963,1691717692,,1691717692,0.3205116,32.5982568,POINT (32.5982568 0.3205116)
1964,6229725244,,6229725244,0.33709,32.5583254,POINT (32.5583254 0.33709)
1965,6230806592,,6230806592,0.3329813,32.5515181,POINT (32.5515181 0.3329813)
1966,5509025859,,5509025859,0.3346812,32.5557804,POINT (32.5557804 0.3346812)
1967,5573611588,,5573611588,0.2891023,32.5637875,POINT (32.5637875 0.2891023)
1968,6230806597,,6230806597,0.3302418,32.5514308,POINT (32.5514308 0.3302418)
1969,4922085446,,4922085446,0.2910927,32.598839,POINT (32.598839 0.2910927)
1970,6229725255,,6229725255,0.3360447,32.5567147,POINT (32.5567147 0.3360447)
1971,6230806596,,6230806596,0.3320047,32.5497946,POINT (32.5497946 0.3320047)
1972,5573611593,,5573611593,0.2881941,32.5643431,POINT (32.5643431 0.2881941)
1973,4922085450,,4922085450,0.2923523,32.5968501,POINT (32.5968501 0.2923523)
1974,6229725258,,6229725258,0.3354184,32.5570252,POINT (32.5570252 0.3354184)
1975,6229725260,,6229725260,0.3356859,32.5563553,POINT (32.5563553 0.3356859)
1976,6229725263,,6229725263,0.3356148,32.5556587,POINT (32.5556587 0.3356148)
1977,6229725264,,6229725264,0.3360842,32.55613,POINT (32.55613 0.3360842)
1978,4922085457,,4922085457,0.2915254,32.5978295,POINT (32.5978295 0.2915254)
1979,1691717714,,1691717714,0.3233227,32.6018868,POINT (32.6018868 0.3233227)
1980,6229725266,,6229725266,0.3360352,32.5555897,POINT (32.5555897 0.3360352)
1981,6229725267,,6229725267,0.336026,32.5572144,POINT (32.5572144 0.336026)
1982,4922085462,,4922085462,0.2896458,32.5963553,POINT (32.5963553 0.2896458)
1983,5573611606,,5573611606,0.2873593,32.564275,POINT (32.564275 0.2873593)
1984,4922085464,,4922085464,0.2896603,32.5969889,POINT (32.5969889 0.2896603)
1985,4922085465,,4922085465,0.2893329,32.596386,POINT (32.596386 0.2893329)
1986,5573611607,,5573611607,0.2875715,32.5656227,POINT (32.5656227 0.2875715)
1987,4922085467,,4922085467,0.2893657,32.5969843,POINT (32.5969843 0.2893657)
1988,6229725275,,6229725275,0.3367313,32.5574403,POINT (32.5574403 0.3367313)
1989,6229725276,,6229725276,0.3376312,32.5570091,POINT (32.5570091 0.3376312)
1990,5573611612,,5573611612,0.2863874,32.5642105,POINT (32.5642105 0.2863874)
1991,6229725279,,6229725279,0.3373332,32.5570759,POINT (32.5570759 0.3373332)
1992,579997792,,579997792,0.3039827,32.5700922,POINT (32.5700922 0.3039827)
1993,5573611614,,5573611614,0.2861444,32.5662536,POINT (32.5662536 0.2861444)
1994,579997797,,579997797,0.3039613,32.5730313,POINT (32.5730313 0.3039613)
1995,6229725292,,6229725292,0.3363357,32.5561152,POINT (32.5561152 0.3363357)
1996,4922085484,,4922085484,0.2898788,32.6000915,POINT (32.6000915 0.2898788)
1997,1691717744,,1691717744,0.338466,32.6258138,POINT (32.6258138 0.338466)
1998,1700860017,,1700860017,0.3452409,32.5979723,POINT (32.5979723 0.3452409)
1999,579997808,,579997808,0.3041188,32.5743475,POINT (32.5743475 0.3041188)
2000,579997810,,579997810,0.3039961,32.5735892,POINT (32.5735892 0.3039961)
2001,6229725297,,6229725297,0.3363217,32.5555552,POINT (32.5555552 0.3363217)
2002,6229725298,,6229725298,0.3367562,32.5565059,POINT (32.5565059 0.3367562)
2003,3839758451,,3839758451,0.4007306,32.5671075,POINT (32.5671075 0.4007306)
2004,3839758448,,3839758448,0.4009262,32.5665268,POINT (32.5665268 0.4009262)
2005,579997818,,579997818,0.3046707,32.5734447,POINT (32.5734447 0.3046707)
2006,6227595391,,6227595391,0.3731342,32.6193859,POINT (32.6193859 0.3731342)
2007,6227595392,,6227595392,0.3718964,32.6192236,POINT (32.6192236 0.3718964)
2008,6227595394,,6227595394,0.371486,32.6186188,POINT (32.6186188 0.371486)
2009,6229725317,,6229725317,0.3381191,32.5573216,POINT (32.5573216 0.3381191)
2010,579997830,,579997830,0.3056524,32.5707306,POINT (32.5707306 0.3056524)
2011,579997831,,579997831,0.3052608,32.5716104,POINT (32.5716104 0.3052608)
2012,6227595400,,6227595400,0.3701313,32.6184874,POINT (32.6184874 0.3701313)
2013,6229725321,,6229725321,0.3379584,32.5566279,POINT (32.5566279 0.3379584)
2014,4922085515,,4922085515,0.2902029,32.5974802,POINT (32.5974802 0.2902029)
2015,6229725326,,6229725326,0.3383487,32.5564267,POINT (32.5564267 0.3383487)
2016,579997839,,579997839,0.3062306,32.5709494,POINT (32.5709494 0.3062306)
2017,4922085518,,4922085518,0.2896335,32.5975383,POINT (32.5975383 0.2896335)
2018,579997843,,579997843,0.3069847,32.5708131,POINT (32.5708131 0.3069847)
2019,579997845,,579997845,0.3055451,32.5728234,POINT (32.5728234 0.3055451)
2020,579997847,,579997847,0.3049778,32.57212,POINT (32.57212 0.3049778)
2021,6228643992,,6228643992,0.2969635,32.6131485,POINT (32.6131485 0.2969635)
2022,6192238743,,6192238743,0.2701738,32.6096313,POINT (32.6096313 0.2701738)
2023,6229725338,,6229725338,0.3376144,32.5582758,POINT (32.5582758 0.3376144)
2024,6229725342,,6229725342,0.3374635,32.5573292,POINT (32.5573292 0.3374635)
2025,2092077218,,2092077218,0.3169637,32.5820831,POINT (32.5820831 0.3169637)
2026,579997858,,579997858,0.3056523,32.5726591,POINT (32.5726591 0.3056523)
2027,6228644004,,6228644004,0.2993587,32.6134314,POINT (32.6134314 0.2993587)
2028,579997861,,579997861,0.3058254,32.5723922,POINT (32.5723922 0.3058254)
2029,6229725348,,6229725348,0.3371216,32.5563694,POINT (32.5563694 0.3371216)
2030,6227595430,,6227595430,0.3765231,32.6185437,POINT (32.6185437 0.3765231)
2031,1788678312,,1788678312,0.3088549,32.6025791,POINT (32.6025791 0.3088549)
2032,579997865,,579997865,0.3049161,32.5740096,POINT (32.5740096 0.3049161)
2033,6177657001,,6177657001,0.3701068,32.5867075,POINT (32.5867075 0.3701068)
2034,6177656999,,6177656999,0.3689098,32.5869459,POINT (32.5869459 0.3689098)
2035,2546176172,,2546176172,0.3147893,32.5655818,POINT (32.5655818 0.3147893)
2036,6177657005,,6177657005,0.3650864,32.5857671,POINT (32.5857671 0.3650864)
2037,6177657006,,6177657006,0.3650945,32.5847317,POINT (32.5847317 0.3650945)
2038,6192238758,,6192238758,0.2736795,32.6169558,POINT (32.6169558 0.2736795)
2039,579997872,,579997872,0.3056966,32.5735509,POINT (32.5735509 0.3056966)
2040,2546176176,,2546176176,0.3146651,32.5654693,POINT (32.5654693 0.3146651)
2041,1468010673,,1468010673,0.2673685,32.6061699,POINT (32.6061699 0.2673685)
2042,6227595443,,6227595443,0.3702884,32.6166849,POINT (32.6166849 0.3702884)
2043,3841757363,,3841757363,0.2827332,32.589948,POINT (32.589948 0.2827332)
2044,5489725620,,5489725620,0.3115184,32.5409417,POINT (32.5409417 0.3115184)
2045,579997878,,579997878,0.3068486,32.5726792,POINT (32.5726792 0.3068486)
2046,475041976,,475041976,0.2914687,32.6041042,POINT (32.6041042 0.2914687)
2047,3841757370,,3841757370,0.2835968,32.5908552,POINT (32.5908552 0.2835968)
2048,6229725372,,6229725372,0.3392693,32.5582516,POINT (32.5582516 0.3392693)
2049,475041980,,475041980,0.29062,32.6060407,POINT (32.6060407 0.29062)
2050,579997886,,579997886,0.3066549,32.5734417,POINT (32.5734417 0.3066549)
2051,579997887,,579997887,0.3062793,32.5742282,POINT (32.5742282 0.3062793)
2052,6177657023,,6177657023,0.3620542,32.589895,POINT (32.589895 0.3620542)
2053,6177657025,,6177657025,0.3620234,32.5886833,POINT (32.5886833 0.3620234)
2054,6229725378,,6229725378,0.3385981,32.5559758,POINT (32.5559758 0.3385981)
2055,1468010684,,1468010684,0.2792826,32.5939732,POINT (32.5939732 0.2792826)
2056,579997892,,579997892,0.3074441,32.5740022,POINT (32.5740022 0.3074441)
2057,1468010688,,1468010688,0.2787797,32.5944667,POINT (32.5944667 0.2787797)
2058,6229725382,,6229725382,0.3382149,32.5560805,POINT (32.5560805 0.3382149)
2059,1468010696,,1468010696,0.2805479,32.5936446,POINT (32.5936446 0.2805479)
2060,579997897,,579997897,0.3048249,32.5750785,POINT (32.5750785 0.3048249)
2061,1468010700,,1468010700,0.268578,32.6031879,POINT (32.6031879 0.268578)
2062,579997901,,579997901,0.3052192,32.5748022,POINT (32.5748022 0.3052192)
2063,3841757389,,3841757389,0.2810763,32.5898071,POINT (32.5898071 0.2810763)
2064,3841757391,,3841757391,0.2814518,32.5900968,POINT (32.5900968 0.2814518)
2065,579997906,,579997906,0.3060641,32.5744776,POINT (32.5744776 0.3060641)
2066,1468010707,,1468010707,0.2746072,32.6020186,POINT (32.6020186 0.2746072)
2067,6177657044,,6177657044,0.3581034,32.5831512,POINT (32.5831512 0.3581034)
2068,1459982550,,1459982550,0.2963309,32.5887278,POINT (32.5887278 0.2963309)
2069,6177657047,,6177657047,0.3600064,32.5815211,POINT (32.5815211 0.3600064)
2070,579997911,,579997911,0.3064074,32.5750892,POINT (32.5750892 0.3064074)
