,node_ID,y,highway,osmid,x,flood_depth,geometry
13757,4692170212,0.3757976,,4692170212,32.6531088,-32767.0,POINT (32.6531088 0.3757976)
13758,5880862181,0.3300451,,5880862181,32.6457491,-32767.0,POINT (32.6457491 0.3300451)
13759,6196090340,0.2726482,,6196090340,32.5742537,-32767.0,POINT (32.5742537 0.2726482)
13760,6196090343,0.2712721,,6196090343,32.5762222,-32767.0,POINT (32.5762222 0.2712721)
13761,6190454245,0.2520858,,6190454245,32.4917623,0.0,POINT (32.4917623 0.2520858)
13762,1823004135,0.2579925,,1823004135,32.6283468,-32767.0,POINT (32.6283468 0.2579925)
13763,6196090346,0.2717046,,6196090346,32.5756358,-32767.0,POINT (32.5756358 0.2717046)
13764,3988051435,0.2147025,,3988051435,32.5446585,0.0,POINT (32.5446585 0.2147025)
13765,6195828202,0.344298,,6195828202,32.7431909,0.0,POINT (32.7431909 0.344298)
13766,6195828203,0.3465527,,6195828203,32.7500215,0.0,POINT (32.7500215 0.3465527)
13767,6195828205,0.3456595,,6195828205,32.749249,0.0,POINT (32.749249 0.3456595)
13768,3988051439,0.2147036,,3988051439,32.5498472,0.0,POINT (32.5498472 0.2147036)
13769,1676596718,0.3410207,,1676596718,32.5712476,0.17626953125,POINT (32.5712476 0.3410207)
13770,1897321966,0.2585869,,1897321966,32.5562916,-32767.0,POINT (32.5562916 0.2585869)
13771,6195828211,0.34666,,6195828211,32.7493912,0.0,POINT (32.7493912 0.34666)
13772,1897321974,0.2586597,,1897321974,32.5595801,-32767.0,POINT (32.5595801 0.2586597)
13773,6195828215,0.3471444,,6195828215,32.748823,0.0,POINT (32.748823 0.3471444)
13774,1350227448,0.2941192,,1350227448,32.6189874,-32767.0,POINT (32.6189874 0.2941192)
13775,6195828217,0.3464561,,6195828217,32.744464,0.0,POINT (32.744464 0.3464561)
13776,6196090362,0.2696643,,6196090362,32.5720455,-32767.0,POINT (32.5720455 0.2696643)
13777,1897321979,0.2587378,,1897321979,32.5626742,-32767.0,POINT (32.5626742 0.2587378)
13778,1897321980,0.2588061,,1897321980,32.5320466,-32767.0,POINT (32.5320466 0.2588061)
13779,6196090367,0.2700525,,6196090367,32.5719198,-32767.0,POINT (32.5719198 0.2700525)
13780,6195828224,0.347073,,6195828224,32.7442682,0.0,POINT (32.7442682 0.347073)
13781,6195828225,0.3453551,,6195828225,32.7463281,0.0,POINT (32.7463281 0.3453551)
13782,1897321987,0.2589622,,1897321987,32.5631381,-32767.0,POINT (32.5631381 0.2589622)
13783,6195828232,0.3456756,,6195828232,32.7444613,0.0,POINT (32.7444613 0.3456756)
13784,1897321992,0.2590175,,1897321992,32.5564471,-32767.0,POINT (32.5564471 0.2590175)
13785,6195828234,0.3458956,,6195828234,32.7441207,0.0,POINT (32.7441207 0.3458956)
13786,479254027,0.2948182,,479254027,32.499663,0.0,POINT (32.499663 0.2948182)
13787,1897321994,0.2590262,,1897321994,32.5594083,-32767.0,POINT (32.5594083 0.2590262)
13788,6195828241,0.346727,,6195828241,32.7406526,0.0,POINT (32.7406526 0.346727)
13789,1897322018,0.2591853,,1897322018,32.5325446,-32767.0,POINT (32.5325446 0.2591853)
13790,1897322020,0.2592509,,1897322020,32.5593107,-32767.0,POINT (32.5593107 0.2592509)
13791,1897322026,0.2593704,,1897322026,32.5566991,-32767.0,POINT (32.5566991 0.2593704)
13792,6192420396,0.4471326,,6192420396,32.5105457,0.0,POINT (32.5105457 0.4471326)
13793,6191502895,0.4513095,,6191502895,32.6919612,0.0,POINT (32.6919612 0.4513095)
13794,6191502896,0.4562175,,6191502896,32.6949316,0.0,POINT (32.6949316 0.4562175)
13795,6191502910,0.4557262,,6191502910,32.6917839,0.0,POINT (32.6917839 0.4557262)
13796,6192420415,0.4478115,,6192420415,32.5103775,0.0,POINT (32.5103775 0.4478115)
13797,6099228226,0.3636468,,6099228226,32.5902189,-32767.0,POINT (32.5902189 0.3636468)
13798,6099228227,0.3626041,,6099228227,32.5884292,-32767.0,POINT (32.5884292 0.3626041)
13799,1897322077,0.2596648,,1897322077,32.5304589,-32767.0,POINT (32.5304589 0.2596648)
13800,6177609314,0.3689329,,6177609314,32.5852675,-32767.0,POINT (32.5852675 0.3689329)
13801,479254122,0.2981162,,479254122,32.4988444,0.0,POINT (32.4988444 0.2981162)
13802,1897322095,0.2598743,,1897322095,32.5446863,-32767.0,POINT (32.5446863 0.2598743)
13803,3988051568,0.214722,,3988051568,32.5596451,0.0,POINT (32.5596451 0.214722)
13804,1897322096,0.2598797,,1897322096,32.5590068,-32767.0,POINT (32.5590068 0.2598797)
13805,1897322097,0.2598928,,1897322097,32.5410042,-32767.0,POINT (32.5410042 0.2598928)
13806,5507700336,0.2569306,,5507700336,32.6313603,-32767.0,POINT (32.6313603 0.2569306)
13807,5240313461,0.4069227,,5240313461,32.5757977,-32767.0,POINT (32.5757977 0.4069227)
13808,1897322105,0.2600205,,1897322105,32.560901,-32767.0,POINT (32.560901 0.2600205)
13809,5240313466,0.4075961,,5240313466,32.576004,-32767.0,POINT (32.576004 0.4075961)
13810,1694553724,0.3140397,,1694553724,32.5790879,-32767.0,POINT (32.5790879 0.3140397)
13811,1897322113,0.2600178,,1897322113,32.5459865,-32767.0,POINT (32.5459865 0.2600178)
13812,1897322121,0.2600688,,1897322121,32.5311298,-32767.0,POINT (32.5311298 0.2600688)
13813,6195828372,0.3750459,,6195828372,32.7361505,0.0,POINT (32.7361505 0.3750459)
13814,6198318741,0.3910778,,6198318741,32.6703331,-32767.0,POINT (32.6703331 0.3910778)
13815,1897322139,0.2601893,,1897322139,32.5445872,-32767.0,POINT (32.5445872 0.2601893)
13816,1897322141,0.2601939,,1897322141,32.5441257,-32767.0,POINT (32.5441257 0.2601939)
13817,1897322145,0.2602281,,1897322145,32.5444489,-32767.0,POINT (32.5444489 0.2602281)
13818,1897322149,0.2602236,,1897322149,32.5612552,-32767.0,POINT (32.5612552 0.2602236)
13819,6198318759,0.3921399,,6198318759,32.6730824,-32767.0,POINT (32.6730824 0.3921399)
13820,1897322153,0.2602626,,1897322153,32.5299617,-32767.0,POINT (32.5299617 0.2602626)
13821,6192027306,0.1808732,,6192027306,32.551685,0.0,POINT (32.551685 0.1808732)
13822,6198318763,0.3917765,,6198318763,32.672051,-32767.0,POINT (32.672051 0.3917765)
13823,6192027308,0.1813342,,6192027308,32.5501439,0.0,POINT (32.5501439 0.1813342)
13824,6192027307,0.1806005,,6192027307,32.5511515,0.0,POINT (32.5511515 0.1806005)
13825,6198318767,0.3925476,,6198318767,32.6704685,-32767.0,POINT (32.6704685 0.3925476)
13826,6192027315,0.1807836,,6192027315,32.5489518,0.0,POINT (32.5489518 0.1807836)
13827,1897322165,0.2603862,,1897322165,32.5316495,-32767.0,POINT (32.5316495 0.2603862)
13828,6198318774,0.3930029,,6198318774,32.6713973,-32767.0,POINT (32.6713973 0.3930029)
13829,1897322173,0.2604131,,1897322173,32.5556304,-32767.0,POINT (32.5556304 0.2604131)
13830,3988051651,0.2147688,,3988051651,32.5426723,0.0,POINT (32.5426723 0.2147688)
13831,1897322204,0.2606375,,1897322204,32.5633004,0.288330078125,POINT (32.5633004 0.2606375)
13832,1897322212,0.2606685,,1897322212,32.532202,-32767.0,POINT (32.532202 0.2606685)
13833,1897322220,0.2610677,,1897322220,32.5355564,-32767.0,POINT (32.5355564 0.2610677)
13834,6178002668,0.3794373,,6178002668,32.4215797,0.0,POINT (32.4215797 0.3794373)
13835,479254255,0.3013396,,479254255,32.4953372,0.0,POINT (32.4953372 0.3013396)
13836,1897322228,0.2608743,,1897322228,32.5444627,-32767.0,POINT (32.5444627 0.2608743)
13837,1897322231,0.2610373,,1897322231,32.5633566,-32767.0,POINT (32.5633566 0.2610373)
13838,5566420748,0.2896598,,5566420748,32.5418396,-32767.0,POINT (32.5418396 0.2896598)
13839,1897322253,0.26109,,1897322253,32.5311653,-32767.0,POINT (32.5311653 0.26109)
13840,2278872851,0.2027449,,2278872851,32.5314035,0.0,POINT (32.5314035 0.2027449)
13841,2278872853,0.202636,,2278872853,32.5349402,0.0,POINT (32.5349402 0.202636)
13842,1897322263,0.2611752,,1897322263,32.5433027,-32767.0,POINT (32.5433027 0.2611752)
13843,2278872855,0.1976379,,2278872855,32.5331675,0.0,POINT (32.5331675 0.1976379)
13844,1897322265,0.2611829,,1897322265,32.5440769,-32767.0,POINT (32.5440769 0.2611829)
13845,2278872858,0.1879469,,2278872858,32.5494255,0.0,POINT (32.5494255 0.1879469)
13846,1897322267,0.2612136,,1897322267,32.5432467,-32767.0,POINT (32.5432467 0.2612136)
13847,2278872856,0.1878129,,2278872856,32.5495651,0.0,POINT (32.5495651 0.1878129)
13848,3988051746,0.2148329,,3988051746,32.5480834,0.0,POINT (32.5480834 0.2148329)
13849,2278872868,0.2152354,,2278872868,32.5533791,0.0,POINT (32.5533791 0.2152354)
13850,2278872873,0.2142961,,2278872873,32.5350644,0.0,POINT (32.5350644 0.2142961)
13851,2278872875,0.2018396,,2278872875,32.5339526,0.0,POINT (32.5339526 0.2018396)
13852,2278872879,0.2063369,,2278872879,32.524269,0.0,POINT (32.524269 0.2063369)
13853,1897322291,0.2612811,,1897322291,32.564763,0.1307373046875,POINT (32.564763 0.2612811)
13854,1897322295,0.2613905,,1897322295,32.5316154,-32767.0,POINT (32.5316154 0.2613905)
13855,2278872892,0.203719,,2278872892,32.5316946,0.0,POINT (32.5316946 0.203719)
13856,2278872894,0.1867545,,2278872894,32.5457665,0.0,POINT (32.5457665 0.1867545)
13857,2278872909,0.2088894,,2278872909,32.5258513,0.0,POINT (32.5258513 0.2088894)
13858,1897322317,0.2614569,,1897322317,32.5647841,0.13818359375,POINT (32.5647841 0.2614569)
13859,2278872912,0.2012476,,2278872912,32.533478,0.0,POINT (32.533478 0.2012476)
13860,2278872920,0.2143658,,2278872920,32.560839,0.0,POINT (32.560839 0.2143658)
13861,2278872922,0.2212897,,2278872922,32.5362053,0.0,POINT (32.5362053 0.2212897)
13862,2278872924,0.2035249,,2278872924,32.5349981,0.0,POINT (32.5349981 0.2035249)
13863,2278872926,0.185997,,2278872926,32.5522528,0.0,POINT (32.5522528 0.185997)
13864,2278872930,0.2126178,,2278872930,32.5582781,0.0,POINT (32.5582781 0.2126178)
13865,2278872935,0.2029078,,2278872935,32.5350276,0.0,POINT (32.5350276 0.2029078)
13866,1897322345,0.2615654,,1897322345,32.5333963,-32767.0,POINT (32.5333963 0.2615654)
13867,1897322361,0.2616687,,1897322361,32.5321779,-32767.0,POINT (32.5321779 0.2616687)
13868,5462742906,0.2936849,,5462742906,32.5618326,-32767.0,POINT (32.5618326 0.2936849)
13869,1897322364,0.2617488,,1897322364,32.5425271,-32767.0,POINT (32.5425271 0.2617488)
13870,3987265406,0.3941743,,3987265406,32.5844192,-32767.0,POINT (32.5844192 0.3941743)
13871,5462742910,0.294337,,5462742910,32.5620318,0.1829833984375,POINT (32.5620318 0.294337)
13872,2278872960,0.2085823,,2278872960,32.5324937,0.0,POINT (32.5324937 0.2085823)
13873,2278872961,0.2161514,,2278872961,32.5614636,0.0,POINT (32.5614636 0.2161514)
13874,3987265417,0.3934971,,3987265417,32.5832082,-32767.0,POINT (32.5832082 0.3934971)
13875,2278872977,0.2075895,,2278872977,32.534426,0.0,POINT (32.534426 0.2075895)
13876,2278872978,0.2063651,,2278872978,32.5382618,0.0,POINT (32.5382618 0.2063651)
13877,2278872991,0.2077515,,2278872991,32.5342921,0.0,POINT (32.5342921 0.2077515)
13878,1897322400,0.2618685,,1897322400,32.5335947,-32767.0,POINT (32.5335947 0.2618685)
13879,1897322402,0.2618997,,1897322402,32.5601314,-32767.0,POINT (32.5601314 0.2618997)
13880,5838395300,0.3479592,,5838395300,32.5960766,-32767.0,POINT (32.5960766 0.3479592)
13881,2278872997,0.2027745,,2278872997,32.5327815,0.0,POINT (32.5327815 0.2027745)
13882,6201333673,0.3046854,,6201333673,32.4927346,0.0,POINT (32.4927346 0.3046854)
13883,2278873002,0.2016661,,2278873002,32.5310721,0.0,POINT (32.5310721 0.2016661)
13884,5838395308,0.3489573,,5838395308,32.5958052,-32767.0,POINT (32.5958052 0.3489573)
13885,2278873007,0.2044857,,2278873007,32.5320516,0.0,POINT (32.5320516 0.2044857)
13886,2278873009,0.1832432,,2278873009,32.5476212,0.0,POINT (32.5476212 0.1832432)
13887,6201333684,0.3035005,,6201333684,32.4923484,0.0,POINT (32.4923484 0.3035005)
13888,1897322439,0.2622582,,1897322439,32.5620567,-32767.0,POINT (32.5620567 0.2622582)
13889,6196090832,0.2575549,,6196090832,32.5459082,-32767.0,POINT (32.5459082 0.2575549)
13890,6196090843,0.2577916,,6196090843,32.5448714,-32767.0,POINT (32.5448714 0.2577916)
13891,1897322466,0.2623631,,1897322466,32.5633722,-32767.0,POINT (32.5633722 0.2623631)
13892,2082527219,0.3260915,,2082527219,32.6090457,-32767.0,POINT (32.6090457 0.3260915)
13893,1897322484,0.2624106,,1897322484,32.5639665,-32767.0,POINT (32.5639665 0.2624106)
13894,6194780162,0.4118698,,6194780162,32.6316389,0.0,POINT (32.6316389 0.4118698)
13895,6196090885,0.3938927,,6196090885,32.6581981,-32767.0,POINT (32.6581981 0.3938927)
13896,6194780182,0.4114862,,6194780182,32.6351841,0.0,POINT (32.6351841 0.4114862)
13897,1897322520,0.2626544,,1897322520,32.5264996,-32767.0,POINT (32.5264996 0.2626544)
13898,1897322523,0.2626964,,1897322523,32.546008,-32767.0,POINT (32.546008 0.2626964)
13899,1897322531,0.2627541,,1897322531,32.5627275,-32767.0,POINT (32.5627275 0.2627541)
13900,1897322547,0.2628475,,1897322547,32.5591474,-32767.0,POINT (32.5591474 0.2628475)
13901,3797342259,0.098027,,3797342259,32.481023,0.0,POINT (32.481023 0.098027)
13902,3797342264,0.0976034,,3797342264,32.4800021,0.0,POINT (32.4800021 0.09760340000000001)
13903,1897322553,0.2629498,,1897322553,32.5662911,-32767.0,POINT (32.5662911 0.2629498)
13904,6195828801,0.2577675,,6195828801,32.5474671,-32767.0,POINT (32.5474671 0.2577675)
13905,3988052034,0.2149431,,3988052034,32.5714753,0.0,POINT (32.5714753 0.2149431)
13906,6195828807,0.2579874,,6195828807,32.5459222,-32767.0,POINT (32.5459222 0.2579874)
13907,4964931656,0.3249327,,4964931656,32.585863,-32767.0,POINT (32.585863 0.3249327)
13908,1897322569,0.2630882,,1897322569,32.5307596,-32767.0,POINT (32.5307596 0.2630882)
13909,6195828810,0.2588068,,6195828810,32.5475644,-32767.0,POINT (32.5475644 0.2588068)
13910,4984592463,0.3934341,,4984592463,32.7603702,0.0,POINT (32.7603702 0.3934341)
13911,6195828818,0.2552838,,6195828818,32.5458048,-32767.0,POINT (32.5458048 0.2552838)
13912,5508880471,0.2622589,,5508880471,32.5338509,-32767.0,POINT (32.5338509 0.2622589)
13913,6195828829,0.2553361,,6195828829,32.5446756,-32767.0,POINT (32.5446756 0.2553361)
13914,6195828830,0.2538019,,6195828830,32.5476824,-32767.0,POINT (32.5476824 0.2538019)
13915,5508880479,0.2615527,,5508880479,32.5347649,-32767.0,POINT (32.5347649 0.2615527)
13916,6195828837,0.2544845,,6195828837,32.5457874,-32767.0,POINT (32.5457874 0.2544845)
13917,1907939445,0.2981479,,1907939445,32.6062464,-32767.0,POINT (32.6062464 0.2981479)
13918,1897322614,0.2636187,,1897322614,32.5647363,0.536865234375,POINT (32.5647363 0.2636187)
13919,1907939447,0.2983103,,1907939447,32.6069394,-32767.0,POINT (32.6069394 0.2983103)
13920,5566421125,0.2878695,,5566421125,32.542664,-32767.0,POINT (32.542664 0.2878695)
13921,5566421126,0.2878638,,5566421126,32.5427123,-32767.0,POINT (32.5427123 0.2878638)
13922,5566421131,0.2875657,,5566421131,32.5418521,-32767.0,POINT (32.5418521 0.2875657)
13923,1897322638,0.2638882,,1897322638,32.5438993,-32767.0,POINT (32.5438993 0.2638882)
13924,1897322649,0.2639042,,1897322649,32.5624148,-32767.0,POINT (32.5624148 0.2639042)
13925,1897322659,0.2638995,,1897322659,32.5269256,-32767.0,POINT (32.5269256 0.2638995)
13926,1897322663,0.2639723,,1897322663,32.5605873,-32767.0,POINT (32.5605873 0.2639723)
13927,1897322675,0.2642247,,1897322675,32.5635831,-32767.0,POINT (32.5635831 0.2642247)
13928,1897322676,0.2642275,,1897322676,32.5323489,-32767.0,POINT (32.5323489 0.2642275)
13929,1897322695,0.2644908,,1897322695,32.5271126,-32767.0,POINT (32.5271126 0.2644908)
13930,6180100306,0.2606998,,6180100306,32.5306255,-32767.0,POINT (32.5306255 0.2606998)
13931,1897322711,0.2651038,,1897322711,32.5277883,-32767.0,POINT (32.5277883 0.2651038)
13932,1897322715,0.2652764,,1897322715,32.5281346,-32767.0,POINT (32.5281346 0.2652764)
13933,1897322727,0.2653299,,1897322727,32.5314369,-32767.0,POINT (32.5314369 0.2653299)
13934,1897322729,0.2653522,,1897322729,32.5286366,-32767.0,POINT (32.5286366 0.2653522)
13935,1897322739,0.265616,,1897322739,32.5250618,-32767.0,POINT (32.5250618 0.265616)
13936,1897322745,0.2657954,,1897322745,32.5286173,-32767.0,POINT (32.5286173 0.2657954)
13937,1897322749,0.2658637,,1897322749,32.5294017,-32767.0,POINT (32.5294017 0.2658637)
13938,1897322752,0.2656694,,1897322752,32.5636059,0.4154052734375,POINT (32.5636059 0.2656694)
13939,1897322771,0.2665044,,1897322771,32.5298297,-32767.0,POINT (32.5298297 0.2665044)
13940,1897322774,0.2664547,,1897322774,32.5303288,-32767.0,POINT (32.5303288 0.2664547)
13941,6196877601,0.1024818,,6196877601,32.524716,0.0,POINT (32.524716 0.1024818)
13942,1897322787,0.2668019,,1897322787,32.5300942,-32767.0,POINT (32.5300942 0.2668019)
13943,1897322790,0.2670277,,1897322790,32.5261644,-32767.0,POINT (32.5261644 0.2670277)
13944,1897322793,0.267082,,1897322793,32.5287845,-32767.0,POINT (32.5287845 0.267082)
13945,1897322795,0.2672595,,1897322795,32.5284323,-32767.0,POINT (32.5284323 0.2672595)
13946,6167517486,0.4694917,,6167517486,32.5279828,0.0,POINT (32.5279828 0.4694917)
13947,6167517494,0.4596962,,6167517494,32.5233749,0.0,POINT (32.5233749 0.4596962)
13948,1399773495,0.382231,,1399773495,32.5576398,-32767.0,POINT (32.5576398 0.382231)
13949,1897322812,0.2672208,,1897322812,32.5640003,-32767.0,POINT (32.5640003 0.2672208)
13950,1897322816,0.2674595,,1897322816,32.5235157,-32767.0,POINT (32.5235157 0.2674595)
13951,1897322820,0.2675552,,1897322820,32.5256479,-32767.0,POINT (32.5256479 0.2675552)
13952,6198974790,0.3322729,,6198974790,32.5610304,-32767.0,POINT (32.5610304 0.3322729)
13953,1897322822,0.2675575,,1897322822,32.5278837,-32767.0,POINT (32.5278837 0.2675575)
13954,6167517514,0.461567,,6167517514,32.5229108,0.0,POINT (32.5229108 0.461567)
13955,6198974798,0.3313784,,6198974798,32.5616256,-32767.0,POINT (32.5616256 0.3313784)
13956,6198974799,0.3310592,,6198974799,32.5630139,-32767.0,POINT (32.5630139 0.3310592)
13957,1897322831,0.2678837,,1897322831,32.5651509,-32767.0,POINT (32.5651509 0.2678837)
13958,6167517526,0.4614369,,6167517526,32.5191262,0.0,POINT (32.5191262 0.4614369)
13959,6195829083,0.4072672,,6195829083,32.6172253,-32767.0,POINT (32.6172253 0.4072672)
13960,6197139811,0.3784502,,6197139811,32.5036418,0.0,POINT (32.5036418 0.3784502)
13961,565500260,0.3935266,,565500260,32.576437,-32767.0,POINT (32.576437 0.3935266)
13962,1399773541,0.3823838,,1399773541,32.558651,-32767.0,POINT (32.558651 0.3823838)
13963,6197139814,0.3744793,,6197139814,32.5030665,0.0,POINT (32.5030665 0.3744793)
13964,565500263,0.3928923,,565500263,32.5755975,-32767.0,POINT (32.5755975 0.3928923)
13965,6197139812,0.3767833,,6197139812,32.5031108,0.0,POINT (32.5031108 0.3767833)
13966,1897322860,0.2681717,,1897322860,32.5660921,-32767.0,POINT (32.5660921 0.2681717)
13967,1897322866,0.2683373,,1897322866,32.5631947,-32767.0,POINT (32.5631947 0.2683373)
13968,6167517557,0.4604479,,6167517557,32.5222865,0.0,POINT (32.5222865 0.4604479)
13969,1897322870,0.2684326,,1897322870,32.5266553,-32767.0,POINT (32.5266553 0.2684326)
13970,1897322871,0.2684255,,1897322871,32.5648469,-32767.0,POINT (32.5648469 0.2684255)
13971,1897322873,0.2685639,,1897322873,32.5242497,-32767.0,POINT (32.5242497 0.2685639)
13972,6167517563,0.4599,,6167517563,32.5224978,0.0,POINT (32.5224978 0.4599)
13973,565500285,0.4128659,,565500285,32.5367097,0.0,POINT (32.5367097 0.4128659)
13974,6167517565,0.4666496,,6167517565,32.5229108,0.0,POINT (32.5229108 0.4666496)
13975,5572319619,0.2919481,,5572319619,32.5595817,-32767.0,POINT (32.5595817 0.2919481)
13976,565500291,0.4163822,,565500291,32.5378961,0.0,POINT (32.5378961 0.4163822)
13977,2082920837,0.3111588,,2082920837,32.5839847,-32767.0,POINT (32.5839847 0.3111588)
13978,2082920839,0.3115935,,2082920839,32.5839363,-32767.0,POINT (32.5839363 0.3115935)
13979,565500296,0.4164026,,565500296,32.5369953,0.0,POINT (32.5369953 0.4164026)
13980,3988052361,0.2151365,,3988052361,32.5489816,0.0,POINT (32.5489816 0.2151365)
13981,6167517578,0.4643297,,6167517578,32.5235243,0.0,POINT (32.5235243 0.4643297)
13982,1897322891,0.2686134,,1897322891,32.5632255,-32767.0,POINT (32.5632255 0.2686134)
13983,565500299,0.4169377,,565500299,32.5385605,0.0,POINT (32.5385605 0.4169377)
13984,6167517579,0.4621316,,6167517579,32.5237825,0.0,POINT (32.5237825 0.4621316)
13985,565500306,0.4170899,,565500306,32.5409797,0.0,POINT (32.5409797 0.4170899)
13986,6167517587,0.4637919,,6167517587,32.5243692,0.0,POINT (32.5243692 0.4637919)
13987,1897322903,0.2688696,,1897322903,32.5641143,-32767.0,POINT (32.5641143 0.2688696)
13988,1897322905,0.2689245,,1897322905,32.5646073,-32767.0,POINT (32.5646073 0.2689245)
13989,6167517593,0.4676085,,6167517593,32.5198438,0.0,POINT (32.5198438 0.4676085)
13990,1897322907,0.2688462,,1897322907,32.5260744,0.1094970703125,POINT (32.5260744 0.2688462)
13991,1897322908,0.2690841,,1897322908,32.5257501,-32767.0,POINT (32.5257501 0.2690841)
13992,479254939,0.2943281,,479254939,32.4942934,0.0,POINT (32.4942934 0.2943281)
13993,1897322910,0.2692605,,1897322910,32.5628438,-32767.0,POINT (32.5628438 0.2692605)
13994,1897322911,0.2691749,,1897322911,32.5646748,-32767.0,POINT (32.5646748 0.2691749)
13995,6167517600,0.4664645,,6167517600,32.5201911,0.0,POINT (32.5201911 0.4664645)
13996,6167517601,0.4688275,,6167517601,32.5210547,0.0,POINT (32.5210547 0.4688275)
13997,6194649508,0.4668977,,6194649508,32.5065386,0.0,POINT (32.5065386 0.4668977)
13998,565500325,0.4156534,,565500325,32.5621643,0.0,POINT (32.5621643 0.4156534)
13999,6167517610,0.4683983,,6167517610,32.5220861,0.0,POINT (32.5220861 0.4683983)
14000,565500331,0.4164303,,565500331,32.5616164,0.0,POINT (32.5616164 0.4164303)
14001,6194649516,0.469612,,6194649516,32.5055382,0.0,POINT (32.5055382 0.469612)
14002,6167517615,0.4692452,,6167517615,32.5223006,0.0,POINT (32.5223006 0.4692452)
14003,6196091313,0.2766598,,6196091313,32.5707777,-32767.0,POINT (32.5707777 0.2766598)
14004,6167517622,0.4696603,,6167517622,32.5226319,0.0,POINT (32.5226319 0.4696603)
14005,565500344,0.4192091,,565500344,32.5385821,0.0,POINT (32.5385821 0.4192091)
14006,1897322939,0.2696737,,1897322939,32.5250083,-32767.0,POINT (32.5250083 0.2696737)
14007,1897322941,0.2697472,,1897322941,32.5655491,-32767.0,POINT (32.5655491 0.2697472)
14008,565500349,0.4176618,,565500349,32.5392965,0.0,POINT (32.5392965 0.4176618)
14009,1897322944,0.2698038,,1897322944,32.5240736,-32767.0,POINT (32.5240736 0.2698038)
14010,565500352,0.4184903,,565500352,32.5401006,0.0,POINT (32.5401006 0.4184903)
14011,6167517633,0.4608911,,6167517633,32.5263132,0.0,POINT (32.5263132 0.4608911)
14012,565500363,0.4192924,,565500363,32.5409388,0.0,POINT (32.5409388 0.4192924)
14013,6167517646,0.4601622,,6167517646,32.5282458,0.0,POINT (32.5282458 0.4601622)
14014,6167517648,0.4602873,,6167517648,32.5284919,0.0,POINT (32.5284919 0.4602873)
14015,6167517649,0.4598571,,6167517649,32.5227633,0.0,POINT (32.5227633 0.4598571)
14016,565500370,0.424164,,565500370,32.5358535,0.0,POINT (32.5358535 0.424164)
14017,1897322970,0.2702155,,1897322970,32.5243445,-32767.0,POINT (32.5243445 0.2702155)
14018,1897322978,0.2705283,,1897322978,32.5651354,-32767.0,POINT (32.5651354 0.2705283)
14019,565500386,0.4210691,,565500386,32.5417952,0.0,POINT (32.5417952 0.4210691)
14020,1897322980,0.2707747,,1897322980,32.5233038,-32767.0,POINT (32.5233038 0.2707747)
14021,1897322981,0.2708297,,1897322981,32.5255904,-32767.0,POINT (32.5255904 0.2708297)
14022,565500391,0.4212262,,565500391,32.5435786,0.0,POINT (32.5435786 0.4212262)
14023,1897322984,0.2710308,,1897322984,32.5245617,-32767.0,POINT (32.5245617 0.2710308)
14024,565500392,0.4212422,,565500392,32.5436254,0.0,POINT (32.5436254 0.4212422)
14025,565500395,0.4221292,,565500395,32.5434277,0.0,POINT (32.5434277 0.4221292)
14026,3797342704,0.100033,,3797342704,32.4780519,0.0,POINT (32.4780519 0.100033)
14027,565500405,0.4206964,,565500405,32.5464724,0.0,POINT (32.5464724 0.4206964)
14028,3988052475,0.2151959,,3988052475,32.5663263,0.0,POINT (32.5663263 0.2151959)
14029,565500416,0.4221407,,565500416,32.5455669,0.0,POINT (32.5455669 0.4221407)
14030,1897323009,0.2719066,,1897323009,32.5243827,-32767.0,POINT (32.5243827 0.2719066)
14031,565500419,0.4221033,,565500419,32.545497,0.0,POINT (32.545497 0.4221033)
14032,6149036547,0.223174,,6149036547,32.59755,-32767.0,POINT (32.59755 0.223174)
14033,1897323019,0.2722016,,1897323019,32.5259846,-32767.0,POINT (32.5259846 0.2722016)
14034,1897323020,0.2722188,,1897323020,32.564082,-32767.0,POINT (32.564082 0.2722188)
14035,565500429,0.4223321,,565500429,32.5479841,0.0,POINT (32.5479841 0.4223321)
14036,565500433,0.4208999,,565500433,32.5515876,0.0,POINT (32.5515876 0.4208999)
14037,6180231697,0.4231441,,6180231697,32.4920037,0.0,POINT (32.4920037 0.4231441)
14038,565500437,0.4215458,,565500437,32.5505357,0.0,POINT (32.5505357 0.4215458)
14039,565500438,0.4216454,,565500438,32.5515247,0.0,POINT (32.5515247 0.4216454)
14040,6149036566,0.2208003,,6149036566,32.5926657,0.0,POINT (32.5926657 0.2208003)
14041,6180231701,0.4276193,,6180231701,32.4949662,0.0,POINT (32.4949662 0.4276193)
14042,6149036569,0.221676,,6149036569,32.5919536,0.0,POINT (32.5919536 0.221676)
14043,565500442,0.4216138,,565500442,32.5509357,0.0,POINT (32.5509357 0.4216138)
14044,565500443,0.4218171,,565500443,32.5507795,0.0,POINT (32.5507795 0.4218171)
14045,3797342747,0.1023463,,3797342747,32.4784304,0.0,POINT (32.4784304 0.1023463)
14046,6180231710,0.4214168,,6180231710,32.4986865,0.0,POINT (32.4986865 0.4214168)
14047,565500452,0.423347,,565500452,32.5453651,0.0,POINT (32.5453651 0.423347)
14048,3737573925,0.382118,,3737573925,32.4678223,0.0,POINT (32.4678223 0.382118)
14049,5463923236,0.1669187,,5463923236,32.5452913,0.0,POINT (32.5452913 0.1669187)
