id,lat,leisure,lon,name,type
4029443432,47.9174509,,106.9150442,Mini Market,convenience
4029445090,47.9167843,,106.9091043,Cashmere house,clothes
4029447190,47.9133992,,106.8981475,Smart building,clothes
4029450290,47.9142244,,106.8951085,Forever salon,beauty
4029451191,47.9150466,,106.8956206,Ханаро дэлгүүр,supermarket
4029453290,47.9147453,,106.9065158,Lakme beauty studio,beauty
4029456390,47.9180776,,106.9070437,Уянга үсчин,hairdresser
4029457356,47.9197414,,106.913585,Хүнсний дэлгүүр,supermarket
4029461989,47.9151951,,106.8969914,25 мини маркет,supermarket
4029462292,47.9142927,,106.9081011,supermarket,supermarket
4029472990,47.9152131,,106.9070309,cherry bakery,bakery
4029475389,47.9123244,,106.9086937,OCTARD,beauty
4029484128,47.9153623,,106.9087556,Сарнайх гоёлын студи,hairdresser
4029485469,47.919238,,106.9068485,UYNGA hair beauty salon,hairdresser
4029497091,47.9161479,,106.9031149,Seoul mart,supermarket
4123484091,47.9212485,,106.9032972,WELLMART,supermarket
4123540890,47.8960365,,106.9073607,Eco Beauty salon,hairdresser
4203538189,47.9255192,,106.9251235,хүнсний дэлгүүр,supermarket
4218731690,47.9108168,,106.94395,"""БҮЖИНХЭН"" Хүүхдийн бренд хувцас",clothes
4223112413,47.9222983,,106.9137644,Naran Point,clothes
4225571514,47.9238914,,106.9207165,Этүгэн дэлгүүр,supermarket
4288096792,47.8756665,,106.9079819,Mini Market,convenience
4299257492,47.9003513,,106.9179792,Солонгос хүнсний дэлгүүр,supermarket
4299299190,47.9010892,,106.9173092,city зах,supermarket
4303463289,47.9028846,,106.891458,Од,supermarket
4312017555,47.9261286,,106.9191156,,convenience
4312017556,47.924789,,106.9214695,MyMart,convenience
4312198076,47.9258208,,106.9180614,bonbon bakery,bakery
4324580491,47.9018845,,106.9019522,AT Mart,supermarket
4324593289,47.9018537,,106.9019035,Tatuka Bakery&Coffee shop,bakery
4327587689,47.9147516,,106.8770564,MK дэлгүүр,supermarket
4327669089,47.9165315,,106.9004424,Солонгос бараа,supermarket
4327686689,47.9231982,,106.9342247,E Mart,supermarket
4327686691,47.9045378,,106.9275643,Home Plaza 2,supermarket
4342015490,47.8217275,,107.1718613,Хаан дүнжингарав,supermarket
4397371091,47.9405365,,106.9691206,Их бүрд супермаркет,supermarket
4397659391,47.9018944,,106.9019088,Tatuka's bakery,bakery
4416019789,47.8966678,,106.8888988,Номин ХМ Юнайтед,convenience
4417390305,47.9138961,,106.9443286,TERRANOVA,clothes
4417390308,47.8965389,,106.8893124,Салон,hairdresser
4417419295,47.9140484,,106.9444346,Номин ХМ 13-р хороолол,supermarket
4420359413,47.9172928,,106.9014781,Соёмбо Printing,yes
4453207090,47.9688552,,106.9169126,,supermarket
4473282781,48.1265916,,106.892745,,convenience
4533102077,47.9192407,,106.90146,Ган бааний төв,supermarket
4571085298,47.9237297,,106.894894,Ингүүмэл дэлгүүр,supermarket
4593890391,47.9199826,,106.9663121,мини маркет,supermarket
4596487189,47.9199255,,106.8174594,Sodon,supermarket
4607854989,47.9178861,,106.9631237,супер маркит,supermarket
4608155889,47.773336,,107.2542013,Цогтүвшин,supermarket
4613464590,47.8897171,,106.5891028,,supermarket
4619743389,47.9136693,,106.9643452,Sahaltiin delguur,yes
4646615191,47.9016462,,106.8648155,Жүр үр,bakery
4646624589,47.9152612,,106.9015298,MJB Mongolia,clothes
4656550290,47.9320253,,106.9351628,,supermarket
4675928589,47.9136966,,106.931403,,bakery
4677921096,47.9121107,,106.9054913,Нан Бейкери,bakery
4717685166,47.9125831,,106.9556212,Хүнсний дэлгүүр,supermarket
4727096289,47.9118334,,106.8342975,Lord с.маркет,supermarket
4728642391,47.8443043,,106.6790854,Эрдэнэ мандал хүнс бараа,supermarket
4728642392,47.8442583,,106.678847,мини маркет,supermarket
4728642393,47.8443181,,106.6790502,хайрханы хишиг,supermarket
4728642394,47.8431041,,106.6730964,болор,supermarket
4728642395,47.8414757,,106.691176,хийморь хайрхан,supermarket
4728649391,47.8434611,,106.6758152,гэрэлт номин,supermarket
4728649392,47.8347355,,106.6635801,эрдэнэ бүрэн хангай,supermarket
4728649393,47.8290206,,106.6600295,Мөнгөн зэл,supermarket
4728649394,47.830293,,106.6616797,шинэ мандал,supermarket
4728649989,47.911895,,106.8344784,Lord с.маркет,supermarket
4728650089,47.841793,,106.6838345,есөн цагаан хайрхан,supermarket
4728650490,47.8433608,,106.6766784,Уянга,supermarket
4728650591,47.8340618,,106.6626012,мандал хайрхан,supermarket
4728650592,47.8311168,,106.6622366,думи ххк,supermarket
4728650593,47.8422537,,106.6858716,наран дуулга,supermarket
4728650594,47.8421864,,106.685674,Ачит,supermarket
4728650789,47.8444288,,106.6788217,хайрханы хишиг,supermarket
4728650790,47.8423826,,106.6864828,Ган,supermarket
4728650791,47.8497034,,106.724554,Баян буурал,supermarket
4728650889,47.8312491,,106.6626212,Алтан оргил,supermarket
4728650890,47.8506096,,106.7225922,Дэлгэрэх,supermarket
4731545726,47.9109843,,106.8136257,Окей,supermarket
4731545727,47.9110002,,106.8134099,Ихэр боргио,supermarket
4731545728,47.9109351,,106.8133342,Намуун,supermarket
4731545729,47.9104368,,106.8144566,Сэнтий,supermarket
4731545730,47.9096345,,106.8144976,Түц,supermarket
4731545731,47.9120033,,106.8153095,Соко,supermarket
4731545732,47.9132945,,106.8150815,мини март,supermarket
4731545733,47.9131678,,106.8149012,Урин эхлэл,supermarket
4731545734,47.9148484,,106.8085676,ТҮЦ,supermarket
4731545735,47.9107596,,106.8027187,М Market,supermarket
4731545736,47.9110165,,106.8027332,Super market,supermarket
4731545737,47.9136429,,106.8497187,Булган,supermarket
4731545738,47.9143264,,106.845371,Маргад,supermarket
4731545739,47.9143248,,106.845292,Хайрхан,supermarket
4731545740,47.9159452,,106.8455555,Алтан ураг,supermarket
4731545741,47.9146623,,106.8485657,ТҮЦ,supermarket
4731545742,47.9144489,,106.8467672,БМБ оргилуун,supermarket
4731545743,47.9144384,,106.8465082,Сувд,supermarket
4731545744,47.9164454,,106.8479786,Ном сувд,supermarket
4731545745,47.9166782,,106.8476371,Тулга түц,supermarket
4731545746,47.9166982,,106.8442684,лүн чулуу,supermarket
4731545747,47.9161228,,106.8426617,Ажнай,supermarket
4731545748,47.9149224,,106.8512786,Өгөөмөр,supermarket
4731545749,47.9131975,,106.8507319,Худаг булаг хайрхан,supermarket
4731545750,47.913788,,106.8527781,Мөнгөн шагай,supermarket
4731553622,47.9166507,,106.8510518,Хишиг,supermarket
4731553623,47.9167178,,106.8509913,Сутай,supermarket
4731556822,47.9133745,,106.8125024,од,supermarket
4731566221,47.9143858,,106.8080656,Мишээл мини маркет,supermarket
4731566222,47.912978,,106.8109409,эсэс супер маркет,supermarket
4731579921,47.910823,,106.8123683,smile super market,supermarket
4731579922,47.9102632,,106.8119579,WELL MART,supermarket
4731579923,47.9096744,,106.8035988,SANSAR үйлчилгээний төв,supermarket
4731579924,47.9143615,,106.845809,Ундрам,supermarket
4731579925,47.9145105,,106.8461759,Азука,supermarket
4731579926,47.914674,,106.8534239,саппоро сити,supermarket
4731579927,47.9153331,,106.8538272,Эбсо,supermarket
4731579928,47.916774,,106.8526159,Хүслэн,supermarket
4731579929,47.9166601,,106.8510199,Сутай,supermarket
4731579930,47.9133583,,106.8517488,Нарлаг 2 мини маркет,supermarket
4731580021,47.9099871,,106.8134646,ТҮЦ таван шар,supermarket
4731580121,47.9100104,,106.8146951,ТҮЦ,supermarket
4731993522,47.9119304,,106.8393892,ТҮЦ,supermarket
4732044723,47.9122492,,106.8356554,Хүнс 31,supermarket
4732044724,47.9143466,,106.8319233,Эрхэс оюу,supermarket
4732044725,47.9136057,,106.8374564,Оргилуун,supermarket
4732053622,47.9124385,,106.8328603,Цагаан суврага,supermarket
4732053623,47.9116649,,106.8328566,Дүүрэн,supermarket
4732053624,47.9130358,,106.8378894,Түмэн шувуут,supermarket
4732058623,47.913051,,106.8334538,Арвижих,supermarket
4732058624,47.9136167,,106.8376609,Тобо од дэлгэрэх,supermarket
4732058722,47.9141791,,106.8319033,Авдалай,supermarket
4732058725,47.9136397,,106.8382377,Баян сан,supermarket
4732058726,47.9154242,,106.838285,Мандах шинэ,supermarket
4732061923,47.9167119,,106.8386931,Од,supermarket
4732071221,47.9105706,,106.8849055,дэлгэр орших,supermarket
4732073521,47.9132019,,106.8310311,Биби,supermarket
4732073522,47.9146562,,106.8364362,Од маркет,supermarket
4732074021,47.9165555,,106.8372062,Плэнти,supermarket
4732074321,47.9136045,,106.8376656,Тобо од дэлгэрэх,supermarket
4734283322,47.9152472,,106.860214,Happy market,supermarket
4734292321,47.9104909,,106.8289201,Ивээл,supermarket
4734292322,47.9116684,,106.8710163,Мөнх дэлгэрэх,supermarket
4734292421,47.9110584,,106.8405152,Ачуут 2,supermarket
4734292422,47.9113689,,106.8423954,сувд мини маркет,supermarket
4734292423,47.9125849,,106.8634197,В март,supermarket
4734292424,47.9157306,,106.8618796,Бамбуулай,supermarket
4734292425,47.9162305,,106.860608,Ингүүмэл,supermarket
4734292426,47.9142513,,106.8644666,Мөнгөн шагай 10,supermarket
4734292427,47.9143333,,106.863071,Мэндийн үзүүр,supermarket
4734292428,47.9158474,,106.8639842,Оргил,supermarket
4734292429,47.9143162,,106.8604212,Өгөөмөр нутаг,supermarket
4734292521,47.9110863,,106.8405868,Анар,supermarket
4734292522,47.9111705,,106.8439335,Идэр,supermarket
4734292523,47.912566,,106.8532235,Жаргал,supermarket
4734292524,47.9123424,,106.8639894,Баялаг,supermarket
4734292525,47.9118847,,106.8663979,цоглог,supermarket
4734292526,47.9120206,,106.8674541,Тунамал,supermarket
4734292527,47.912266,,106.8682875,Болор,supermarket
4734292528,47.9171736,,106.8624261,Бадрал,supermarket
4734292529,47.9175407,,106.8636725,Тэмүүлэл,supermarket
4734292530,47.9172176,,106.8642944,сод,supermarket
4734292531,47.9156403,,106.8656717,есөн эрдэнэ,supermarket
4734292721,47.9134386,,106.8683687,эден,supermarket
4734292821,47.9173929,,106.8613895,999,supermarket
4734317059,47.9155495,,106.8597514,Булган,supermarket
4734317060,47.9161825,,106.8671413,гоё дэлгэрэх,supermarket
4734317061,47.9158255,,106.8672059,Хишиг,supermarket
4734317238,47.9140303,,106.8645825,Сладко,supermarket
4734317239,47.9168215,,106.8682613,энхийн булаг,supermarket
4734317240,47.914094,,106.8674088,гэрэл түц,supermarket
4734317241,47.9151884,,106.8716267,Өрнүүн буудай,supermarket
4734349021,47.9149036,,106.8678882,Хан,supermarket
4738069123,47.9148356,,106.8750208,Гэгээ худалдааны төв,supermarket
4738069124,47.917185,,106.8734424,ub market,supermarket
4738069125,47.9171123,,106.8761595,Наран пиш,supermarket
4738069126,47.9098705,,106.8765042,Зоос,supermarket
4738069127,47.9133633,,106.8743361,Тэмол мини маркет,supermarket
4738069128,47.9119535,,106.8293478,европ жимс,supermarket
4738069129,47.9117225,,106.8207007,Мөнх үүд,supermarket
4738069130,47.9117704,,106.8165287,Лха мөнгөн булаг,supermarket
4738090023,47.9184648,,106.8651185,sky shop,supermarket
4738090024,47.9152231,,106.8752574,Орхон зах,supermarket
4738090025,47.9173273,,106.8759392,Энх ундрага мини маркет,supermarket
4738090026,47.9180334,,106.8692866,pizza pazza,supermarket
4738090027,47.9138984,,106.8735072,смарт,supermarket
4738090028,47.922992,,106.9256437,Анар түц,supermarket
4738090029,47.9260135,,106.9229522,цахиурт,supermarket
4738090030,47.9264365,,106.9222654,Алаг түц,supermarket
4738090031,47.9138252,,106.8270988,Гоё,supermarket
4738090032,47.9106018,,106.8212018,Ирээдүй,supermarket
4738090033,47.9110802,,106.8190506,Алтансувд түц,supermarket
4738090034,47.9112722,,106.8190275,Алтан хундага,supermarket
4738090122,47.9107589,,106.8240778,Оюу ундрах,supermarket
4738093521,47.9120862,,106.8756743,жи си пи,supermarket
4738093522,47.9125559,,106.8215649,Бэгэр,supermarket
4738093621,47.9134214,,106.8271939,Ундрага,supermarket
4738093622,47.9143179,,106.8269503,Дүмбрэл хан уул,supermarket
4738093721,47.923177,,106.9273221,Бөмбөгөр түц,supermarket
4740769828,47.9107272,,106.882083,Ганзүмбэр,supermarket
4740785122,47.9097317,,106.8836055,4 эрдэнэ,supermarket
4740785123,47.9130661,,106.8803249,энэрэл,supermarket
4740785124,47.9124913,,106.8804192,сод,supermarket
4740785125,47.9135524,,106.8832301,есү,supermarket
4740785126,47.9143575,,106.8870958,Түц,supermarket
4740785127,47.9142765,,106.887261,Намуун,supermarket
4740785128,47.9106513,,106.8894797,Тэнгис,supermarket
4740785129,47.909652,,106.8851458,Ундрам,supermarket
4740785130,47.9102097,,106.8843746,Тоса төв,supermarket
4740785131,47.9139681,,106.8865991,Туяа,supermarket
4740785132,47.9155878,,106.8854284,Аз анд,supermarket
4740785133,47.9154117,,106.8809825,Төгс,supermarket
4740785135,47.9151073,,106.8793175,Үржих,supermarket
4740787722,47.9109407,,106.8806404,Таны хүнс,supermarket
4740791621,47.9109098,,106.8777236,Хасагт хайрхан,supermarket
4740794721,47.9143114,,106.8867113,Анаби,supermarket
4740794821,47.9138345,,106.8888781,Тэнгэрийн үрс,supermarket
4740794822,47.9101084,,106.8916962,Танил,supermarket
4740794823,47.9130126,,106.8945241,Astra,supermarket
4740794824,47.9157459,,106.8799642,Шинэ дөл,supermarket
4740794921,47.9131998,,106.885212,Сайн мөнх,supermarket
4740794922,47.9159321,,106.8813449,Шинэ хүнс,supermarket
4740794923,47.9166646,,106.8809088,Од,supermarket
4740794924,47.9149887,,106.8784411,Өег,supermarket
4740795021,47.9142787,,106.8858929,Hawk arena,supermarket
4740795022,47.9173077,,106.8869205,Вкус,supermarket
4740795121,47.9173627,,106.8888346,Гэрэл,supermarket
4740795221,47.9176659,,106.8888727,Эх булаг,supermarket
4740795222,47.9153667,,106.8813532,Gold,supermarket
4740795321,47.9161021,,106.8796507,Орхон,supermarket
4742814822,47.9223098,,106.8683941,Оюунбилэг түц,supermarket
4742814823,47.9214756,,106.8698129,Элбэг,supermarket
4742814824,47.9184629,,106.8684208,Ар үр,supermarket
4742814825,47.9198449,,106.8665453,Идэр баялаг,supermarket
4742814826,47.9199821,,106.8666379,Амгалан далай,supermarket
4742814827,47.9224608,,106.8727049,Түц,supermarket
4742814828,47.922275,,106.8721972,Eco,supermarket
4742814829,47.9189772,,106.875063,Алтан онгоц,supermarket
4742815322,47.9189417,,106.8632582,Дэлхийн мөнгө,supermarket
4742815323,47.9200303,,106.8746589,Хөгжил,supermarket
4742815821,47.9198513,,106.8620526,Өрнөх 25,supermarket
4742815921,47.9205681,,106.8584603,баян дэлгэр,supermarket
4742816021,47.9206601,,106.8584317,Анно,supermarket
4742816321,47.9221236,,106.8648813,Тэси,supermarket
4742816421,47.9217834,,106.8632825,Мөнх төгөл,supermarket
4742816422,47.9223594,,106.8737768,Вест,supermarket
4742816521,47.9192678,,106.8679832,отто,supermarket
4742816522,47.9213351,,106.8731416,хуран овоо,supermarket
4742816523,47.9207317,,106.8745824,Чанар,supermarket
4742816524,47.9202623,,106.8745102,Ногоон Б,supermarket
4748817421,47.909247,,106.933718,Supermarket Bee nest,supermarket
4750869723,47.9191516,,106.874743,Тумбааш,supermarket
4750869724,47.9188172,,106.8721511,Мандах,supermarket
4750869725,47.9189306,,106.8777744,Од,supermarket
4750869726,47.9209035,,106.8801027,Бадар хундага,supermarket
4750869727,47.9207197,,106.8835045,Мажеста,supermarket
4750869728,47.9185852,,106.8821039,bd market,supermarket
4750869729,47.9185482,,106.8818251,city shop 66,supermarket
4750869730,47.9194883,,106.8875511,Бама,supermarket
4750869731,47.9190735,,106.8889362,Эрдэнэ,supermarket
4750869732,47.9185395,,106.8865998,Оч,supermarket
4750869733,47.9095014,,106.8985315,Товчоо мини маркет,supermarket
4750869734,47.9110897,,106.8996213,Richo,supermarket
4750869735,47.9106593,,106.9025059,МӨнх цаст мөнхжин,supermarket
4750869736,47.9190558,,106.8945207,MoMi,supermarket
4750869737,47.9193558,,106.8910655,Сббм,supermarket
4750869738,47.9218305,,106.890853,Жинчин,supermarket
4750869739,47.9258997,,106.8881494,заяа,supermarket
4750869740,47.9264328,,106.8939831,Таац 89,supermarket
4750869741,47.9198391,,106.9055077,Шим,supermarket
4750883927,47.9216038,,106.8818627,Family,supermarket
4750883928,47.9209967,,106.8817197,Булган хайрхан,supermarket
4750883929,47.9194703,,106.878869,Өргөө,supermarket
4750883930,47.922334,,106.8870622,full market,supermarket
4750883931,47.919557,,106.8898703,Жинст,supermarket
4750883932,47.9225932,,106.8784622,American ТҮЦ,supermarket
4750883933,47.9108131,,106.9109892,Дээж,supermarket
4750883934,47.9086984,,106.9080036,Урбанек,supermarket
4750883935,47.9222213,,106.892712,Атар оргил,supermarket
4750883936,47.9237945,,106.8773832,Од,supermarket
4750883937,47.9234212,,106.8776537,Мойлхон,supermarket
4750883938,47.9229047,,106.8751457,Өргөө түц,supermarket
4750883939,47.9236962,,106.8696714,Ариун ундрах,supermarket
4750883940,47.9127337,,106.8453882,Жимсчин 2,supermarket
4750883941,47.9202017,,106.9054798,Урт цагаан түц,supermarket
4750883942,47.920287,,106.9079976,доргио түц,supermarket
4750883943,47.918026,,106.9125271,Yuko,supermarket
4750883944,47.9215558,,106.9060306,Tedy түц,supermarket
4750883945,47.919369,,106.904328,энхжин түц,supermarket
4750892722,47.9208892,,106.8798583,Тамир,supermarket
4750892723,47.9197024,,106.8898002,цэнос,supermarket
4750892724,47.9135737,,106.9099945,Тансаг,supermarket
4750892725,47.924223,,106.8810135,Эрдэнэзаяа,supermarket
4750892726,47.923729,,106.8773104,Ариун,supermarket
4750892727,47.9240388,,106.8740118,Төгрөг,supermarket
4750918322,47.9233604,,106.883639,түц,supermarket
4750918323,47.9235766,,106.8725756,Баян овоо,supermarket
4750921221,47.9195553,,106.87966,Тулгат,supermarket
4750921222,47.9185749,,106.8849169,Шар дэлгүүр,supermarket
4750921223,47.9130313,,106.8989043,Түц,supermarket
4750921224,47.918312,,106.893797,Сангийн далай,supermarket
4750921225,47.9190278,,106.8909595,түц 017 модны 2,supermarket
4750921226,47.9197239,,106.8988205,Түц,supermarket
4750921227,47.9254713,,106.8883373,сити шоп 63,supermarket
4750921228,47.9241792,,106.879819,Эрмүүн,supermarket
4750921229,47.9245778,,106.8819567,Болор,supermarket
4750921230,47.9187092,,106.9053844,Fresh,supermarket
4750922021,47.9114808,,106.8967265,есөн хүсэл,supermarket
4753554221,47.916277,,106.8957558,Rich,supermarket
4753554222,47.9238152,,106.9123175,гэгээ,supermarket
4753554321,47.919788,,106.9084125,see you mini market,supermarket
4753554322,47.9269974,,106.9057011,Чка,supermarket
4753554323,47.9224048,,106.9257858,Jumbo,supermarket
4753554421,47.9170648,,106.909101,Халиун,supermarket
4753554422,47.922177,,106.9053015,Тэнгис түц,supermarket
4753554423,47.9221159,,106.9049891,Уранбилэг түц,supermarket
4753554424,47.9242495,,106.9037281,Т маркет,supermarket
4753554425,47.927654,,106.9051413,ромашка,supermarket
4753554521,47.9248114,,106.910176,Итгэлт анд,supermarket
4753554522,47.9235498,,106.9101334,Их сүүн оргил,supermarket
4753554523,47.9227257,,106.9112044,Билгүүн,supermarket
4754232327,47.929656,,106.9284494,Түц,supermarket
4754232328,47.9212924,,106.9354602,Дэлгэр,supermarket
4754232329,47.9191564,,106.9269323,Сайка,supermarket
4754232330,47.9200267,,106.9257141,Болор,supermarket
4754232331,47.919887,,106.9248004,sprite түц,supermarket
4754232332,47.9188237,,106.9238026,Түц,supermarket
4754232333,47.9223861,,106.9220926,түц,supermarket
4754299522,47.926529,,106.9269807,Баялаг түц,supermarket
4754299523,47.9296653,,106.9285444,Түц,supermarket
4754299524,47.927081,,106.9329201,Family mart,supermarket
4754299525,47.9253698,,106.9385598,Тэмүүлэн,supermarket
4754299526,47.9227475,,106.9417514,чанар,supermarket
4754304022,47.9292291,,106.9235429,дэвжих хос,supermarket
4754304023,47.9270395,,106.9280383,Болор,supermarket
4754304024,47.9285681,,106.9275124,цацралт,supermarket
4754304025,47.9220013,,106.9227101,Өргөө 2 түц,supermarket
4754304026,47.9197093,,106.923286,Түц 042,supermarket
4754311521,47.9246909,,106.9408143,Жаргал түц,supermarket
4754311522,47.9211408,,106.9416947,Дориун хангай,supermarket
4755700727,47.9123513,,106.9432436,Минисо,convenience
4755715221,47.9262359,,106.915372,Минисо,convenience
4757944144,47.9170794,,106.9401822,Боса март,supermarket
4757944681,47.9161451,,106.9303916,Jop,supermarket
4757944682,47.9149146,,106.9327986,Арвижих 21,supermarket
4757944683,47.9151842,,106.9339255,намир,supermarket
4757944684,47.9176755,,106.9331137,Алкес,supermarket
4757944685,47.9182581,,106.9346939,Ванхүү,supermarket
4757944686,47.9140459,,106.9389663,Тэмка,supermarket
4757944687,47.9178722,,106.939638,Чин энх,supermarket
4757944688,47.9151883,,106.9432077,Байгаль,supermarket
4757944690,47.9156267,,106.9431462,Эко,supermarket
4757944691,47.9150226,,106.9363647,Супер маркет,supermarket
4757944692,47.9187397,,106.9415015,Сайка түц,supermarket
4757944743,47.9144551,,106.931221,Сэлбэ,supermarket
4757944744,47.9174612,,106.9308149,Хур мини маркет,supermarket
4757944746,47.9152353,,106.8762324,Sky shop,supermarket
4757944747,47.9168283,,106.9376747,Цэлгүүн Маркет,supermarket
4757944748,47.9155999,,106.9428272,Эргэл,supermarket
4757945058,47.9171117,,106.9303027,Анир,supermarket
4757945060,47.9140455,,106.9308468,саруул,supermarket
4757945062,47.9133849,,106.9343493,Чандман,supermarket
4757945063,47.9181298,,106.9307567,Цэцэн хангай,supermarket
4757945064,47.9157081,,106.9338631,55,supermarket
4757945065,47.9145714,,106.9254881,Тэнгэрийн хишиг,supermarket
4757945066,47.9178532,,106.9373042,Есүхэй,supermarket
4757945068,47.9174654,,106.9408957,Органик,supermarket
4757945069,47.9159157,,106.9431513,Болор тац,supermarket
4757946230,47.9132779,,106.8537459,My mart,supermarket
4759005421,47.9215315,,106.9080491,,convenience
4767226563,47.9124379,,106.9392908,Очир,supermarket
4767226564,47.9107314,,106.9323876,Их улаан,supermarket
4767236829,47.9105693,,106.9341411,хишиг,supermarket
4767236831,47.9084959,,106.9415383,Smile,supermarket
4767236832,47.9114142,,106.9411396,Манлай,supermarket
4767236833,47.9092262,,106.9348995,Од,supermarket
4767236834,47.9095705,,106.9324631,Ойрхон,supermarket
4767236835,47.917411,,106.8309666,Харц,supermarket
4767236836,47.9224098,,106.823066,Энхжин,supermarket
4767236837,47.9222976,,106.8220465,Амгалан төгөл,supermarket
4767236838,47.919205,,106.8184749,Гэгээ,supermarket
4767236839,47.9204037,,106.8194477,888,supermarket
4767236840,47.9288435,,106.8178809,Дүүхээ 2,supermarket
4767236841,47.9288724,,106.8172782,цэцэн,supermarket
4767236842,47.9168864,,106.8324445,Бум,supermarket
4767236843,47.9298669,,106.8317645,Хас тулга,supermarket
4767236844,47.9255484,,106.842038,Чандмань,supermarket
4767236845,47.9238327,,106.8425433,Манна,supermarket
4767236846,47.8685956,,106.7641715,Буянт гурван эрдэнэ,supermarket
4767236847,47.8698028,,106.7591916,Төгс,supermarket
4767236848,47.8669893,,106.7641945,Оюу,supermarket
4767236849,47.865295,,106.7635784,Эхний булаг,supermarket
4767236850,47.8648365,,106.7631373,Саямаа,supermarket
4767236851,47.8611306,,106.7625207,Баялаг,supermarket
4767236852,47.8596432,,106.7616334,Буянт ухаа зах,supermarket
4767238844,47.9109973,,106.9340636,Эко маркет,supermarket
4767238847,47.9105977,,106.9320751,Буян арвижих,supermarket
4767238848,47.911701,,106.9314876,ZaYaZ,supermarket
4767238849,47.9112536,,106.9310359,Дэлгэрэх,supermarket
4767238850,47.9088064,,106.933555,гэрэл,supermarket
4767238851,47.9104401,,106.9433164,Хос гутал түц,supermarket
4767238852,47.9083323,,106.9356804,Нарны зам түц,supermarket
4767238853,47.9202095,,106.81961,Gem,supermarket
4767238854,47.9199973,,106.8181147,999,supermarket
4767238855,47.9195634,,106.817969,Мини маркет,supermarket
4767238856,47.9247555,,106.8174104,Дельфин,supermarket
4767238857,47.9321516,,106.8264505,Зайг гол,supermarket
4767238858,47.9324932,,106.8195678,өгөөмөр,supermarket
4767238859,47.932652,,106.8196975,Бидний,supermarket
4767238860,47.9335813,,106.8204082,Жаран булаг,supermarket
4767238861,47.9329051,,106.8195295,бэбош,supermarket
4767238862,47.9367271,,106.8385103,Жаргал,supermarket
4767238863,47.9181463,,106.833158,өнгөлөг,supermarket
4767238864,47.9210097,,106.8351676,наран,supermarket
4767238865,47.9224332,,106.8377864,Арвин хангай,supermarket
4767238866,47.9225371,,106.8435526,Дорнын туг уул,supermarket
4767238867,47.9183089,,106.8391363,Хотхон,supermarket
4767238868,47.8574221,,106.7623462,Bayasakh,supermarket
4767238869,47.8603688,,106.7710244,Арвин,supermarket
4767238870,47.8656596,,106.7720019,Бугын гол,supermarket
4767238871,47.870588,,106.7635756,адуун чулуут,supermarket
4767238872,47.8726232,,106.7610961,Ойгон,supermarket
4767238873,47.8667686,,106.7603464,Дөл,supermarket
4767238874,47.8681746,,106.7589359,Уянга,supermarket
4767238875,47.8619556,,106.7626133,Абу худалдааны төв,supermarket
4767238876,47.8607095,,106.762422,цолмон,supermarket
4767238877,47.8599144,,106.7615185,Халиун хуст,supermarket
4767248522,47.9101556,,106.9369136,Түшиг,supermarket
4767248523,47.9200216,,106.8340989,цахир үзүүр,supermarket
4767248524,47.9230884,,106.8384842,Завхан трейд,supermarket
4767248525,47.8684097,,106.7643323,Хүнсний дэлгүүр,supermarket
4767248526,47.8698362,,106.7593142,цасхан,supermarket
4767248739,47.9103206,,106.9362019,Ажнай,supermarket
4767248740,47.9117329,,106.9308529,Ариун,supermarket
4767248741,47.910189,,106.9336481,Home land,supermarket
4767248742,47.9203863,,106.8176622,цоглог,supermarket
4767248743,47.9336565,,106.8204614,Гэрэл,supermarket
4767248744,47.9342417,,106.8299165,Саруул алтай,supermarket
4767248745,47.9284705,,106.8312296,New,supermarket
4767248746,47.9232026,,106.831487,Od,supermarket
4767248747,47.9241727,,106.8321317,Талст,supermarket
4767248748,47.9204229,,106.836522,сутайн гол,supermarket
4767248749,47.9219721,,106.8360303,Толь марал,supermarket
4767248750,47.9257663,,106.8360571,Тэлмүүн төгөл,supermarket
4767248751,47.9256618,,106.8428277,Ивээл,supermarket
4767248752,47.9221721,,106.8440095,тунгалаг хархираа,supermarket
4767248753,47.9183519,,106.8432692,Orange,supermarket
4767248754,47.8564189,,106.7643664,Өлзий,supermarket
4767248755,47.8586701,,106.770942,Хавар,supermarket
4767248756,47.865396,,106.7720133,Энгүүн,supermarket
4767248757,47.867928,,106.7643823,Хүнсний худалдаа,supermarket
4767248758,47.8663439,,106.7589085,Таван баяр,supermarket
4767248759,47.8664793,,106.7638466,Улаан царам,supermarket
4767248760,47.8641599,,106.7629192,Монопол төв,supermarket
4767248761,47.8620656,,106.7626514,Хөх тэнгэр,supermarket
4767248762,47.8601142,,106.7621063,Тэнгэрлэг бүтээмж,supermarket
4767256324,47.9160241,,106.9226445,Мичид буфет,supermarket
4767256325,47.9160237,,106.9227053,залуус,supermarket
4767256326,47.9247281,,106.8165238,Чандмань,supermarket
4767256327,47.932224,,106.826953,Баялаг,supermarket
4767256328,47.923131,,106.8319447,эрдэнэ хайрхан,supermarket
4767256329,47.9236344,,106.829965,Сүрлэг овоо,supermarket
4767256330,47.9179688,,106.8330941,тэмүүлэл,supermarket
4767256331,47.9188065,,106.8337351,Хүнгүйн ундрал,supermarket
4767256332,47.9227856,,106.8381147,Хүнсний 30,supermarket
4767256333,47.8589797,,106.7714153,Мандал,supermarket
4767256334,47.8643155,,106.7712981,Уул дөвхөн,supermarket
